anime_id,title,type,score,scored_by,status,source,members,favorites,rating,start_year,genres,themes,demographics,main_picture,trailer_url,title_english,watching,completed,on_hold,dropped,plan_to_watch,total
22145,Kuroshitsuji: Book of Circus,tv,8.08,195075,finished_airing,manga,365998,3383,r,2014,"['Action', 'Comedy', 'Mystery', 'Supernatural']","['Historical', 'Mythology']",['Shounen'],https://cdn.myanimelist.net/images/anime/6/64811l.jpg,https://www.youtube.com/watch?v=AZTuRJUpmE4,Black Butler: Book of Circus,12367,279624,6250,5222,71209,374672
37965,Kaze ga Tsuyoku Fuiteiru,tv,8.4,121763,finished_airing,novel,265023,5444,pg_13,2018,"['Drama', 'Sports']",[],[],https://cdn.myanimelist.net/images/anime/1692/93918l.jpg,https://www.youtube.com/watch?v=ANzTSVvgXVI,Run with the Wind,22644,145563,10322,8244,86664,273437
10379,Natsume Yuujinchou San,tv,8.58,108769,finished_airing,manga,231723,1322,pg_13,2011,"['Drama', 'Slice of Life', 'Supernatural']","['Iyashikei', 'Mythology']",['Shoujo'],https://cdn.myanimelist.net/images/anime/8/82394l.jpg,https://www.youtube.com/watch?v=eGagSxjjA0s,Natsume's Book of Friends Season 3,8834,145696,4427,2356,74887,236200
57,Beck,tv,8.29,130784,finished_airing,manga,307353,7730,r,2004,"['Comedy', 'Drama', 'Slice of Life']",['Music'],['Shounen'],https://cdn.myanimelist.net/images/anime/11/11636l.jpg,https://www.youtube.com/watch?v=8XR5l70WsrI,Beck: Mongolian Chop Squad,14269,153825,12294,9850,124496,314734
14397,Chihayafuru 2,tv,8.39,119650,finished_airing,manga,216086,1563,pg_13,2013,"['Drama', 'Slice of Life', 'Sports']","['Love Polygon', 'School', 'Strategy Game']",['Josei'],https://cdn.myanimelist.net/images/anime/6/47435l.jpg,https://www.youtube.com/watch?v=GKuHlE7-H00,,8387,153331,5268,3271,50386,220643
30346,Doukyuusei (Movie),movie,8.3,125921,finished_airing,manga,233818,5458,pg_13,2016,"['Boys Love', 'Romance', 'Slice of Life']",['School'],[],https://cdn.myanimelist.net/images/anime/3/78606l.jpg,https://www.youtube.com/watch?v=9VZdzlavJyw,Doukyusei -Classmates-,4472,170836,1331,1479,63916,242034
12859,One Piece Film: Z,movie,8.15,152152,finished_airing,manga,237581,525,pg_13,2012,"['Action', 'Adventure', 'Fantasy']",[],['Shounen'],https://cdn.myanimelist.net/images/anime/6/44297l.jpg,https://www.youtube.com/watch?v=1gGt1Mg_zSo,One Piece Film Z,3922,221641,889,621,22326,249399
759,Tokyo Godfathers,movie,8.28,126993,finished_airing,original,254316,2173,pg_13,2003,"['Comedy', 'Drama']",['Childcare'],[],https://cdn.myanimelist.net/images/anime/1144/93627l.jpg,https://www.youtube.com/watch?v=_5nfwQ9OWXY,Tokyo Godfathers,4758,164379,1965,805,91012,262919
11665,Natsume Yuujinchou Shi,tv,8.65,100032,finished_airing,manga,224705,1888,pg_13,2012,"['Drama', 'Slice of Life', 'Supernatural']","['Iyashikei', 'Mythology']",['Shoujo'],https://cdn.myanimelist.net/images/anime/3/37449l.jpg,https://www.youtube.com/watch?v=n_Ku789_xVo,Natsume's Book of Friends Season 4,8521,133908,4078,2232,80492,229231
235,Detective Conan,tv,8.16,145740,currently_airing,manga,312484,12783,pg_13,1996,"['Adventure', 'Comedy', 'Mystery']",['Detective'],['Shounen'],https://cdn.myanimelist.net/images/anime/7/75199l.jpg,https://www.youtube.com/watch?v=iR2l9M0KzuQ,Case Closed,146874,6,67869,44637,61372,320758
32188,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,special,8.25,128541,finished_airing,visual_novel,230633,367,pg_13,2015,"['Sci-Fi', 'Suspense']",['Time Travel'],[],https://cdn.myanimelist.net/images/anime/7/77324l.jpg,,Steins;Gate: Open the Missing Link - Divide By Zero,4004,186954,1475,553,44648,237634
24701,Mushishi Zoku Shou 2nd Season,tv,8.74,95350,finished_airing,manga,239348,1303,pg_13,2014,"['Adventure', 'Fantasy', 'Mystery', 'Slice of Life', 'Supernatural']","['Adult Cast', 'Historical', 'Iyashikei']",['Seinen'],https://cdn.myanimelist.net/images/anime/9/68095l.jpg,https://www.youtube.com/watch?v=zuX3P6ynAgc,Mushi-shi: Next Passage Part 2,12964,122645,6063,2979,101167,245818
27833,Durarara!!x2 Ketsu,tv,8.07,173515,finished_airing,light_novel,350875,1068,r,2016,"['Action', 'Mystery', 'Supernatural']",[],[],https://cdn.myanimelist.net/images/anime/6/77838l.jpg,https://www.youtube.com/watch?v=3bDqG6QLxqM,Durarara!! x2 Ketsu,13103,236504,8199,4432,95539,357777
1698,Nodame Cantabile,tv,8.28,123354,finished_airing,manga,294960,4835,pg_13,2007,"['Comedy', 'Drama', 'Romance', 'Slice of Life']","['Adult Cast', 'Music']",['Josei'],https://cdn.myanimelist.net/images/anime/9/11986l.jpg,,Nodame Cantabile,12967,151601,10447,7940,116546,299501
34636,Ballroom e Youkoso,tv,8.19,133307,finished_airing,manga,294736,3213,pg_13,2017,"['Comedy', 'Drama', 'Romance', 'Sports']","['Performing Arts', 'School']",['Shounen'],https://cdn.myanimelist.net/images/anime/5/86739l.jpg,https://www.youtube.com/watch?v=9K3XP1Fcpcg,Welcome to the Ballroom,24485,159918,12500,13690,92353,302946
6811,InuYasha: Kanketsu-hen,tv,8.2,130678,finished_airing,manga,256896,2013,pg_13,2009,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance', 'Supernatural']","['Historical', 'Mythology', 'Time Travel']",['Shounen'],https://cdn.myanimelist.net/images/anime/7/75570l.jpg,https://www.youtube.com/watch?v=BcAuqVLCsZE,InuYasha: The Final Act,10468,185131,6687,4315,56449,263050
801,Koukaku Kidoutai: Stand Alone Complex 2nd GIG,tv,8.52,98592,finished_airing,manga,212372,2970,r,2004,"['Action', 'Mystery', 'Sci-Fi']","['Adult Cast', 'Detective', 'Mecha', 'Military']",['Seinen'],https://cdn.myanimelist.net/images/anime/1480/100555l.jpg,https://www.youtube.com/watch?v=D522fRIFfhI,Ghost in the Shell: Stand Alone Complex 2nd GIG,8321,127020,6105,2459,71951,215856
36838,Gintama.: Shirogane no Tamashii-hen,tv,8.81,89057,finished_airing,manga,180955,1086,pg_13,2018,"['Action', 'Comedy', 'Sci-Fi']","['Gag Humor', 'Historical', 'Parody', 'Samurai']",['Shounen'],https://cdn.myanimelist.net/images/anime/12/89603l.jpg,https://www.youtube.com/watch?v=vcb-D3FlaCg,Gintama.: Silver Soul Arc,9505,115913,2815,1722,59211,189166
5205,Kara no Kyoukai Movie 7: Satsujin Kousatsu (Go),movie,8.41,104268,finished_airing,light_novel,192118,2213,r,2009,"['Action', 'Mystery', 'Romance', 'Supernatural', 'Suspense']",[],[],https://cdn.myanimelist.net/images/anime/9/56619l.jpg,https://www.youtube.com/watch?v=cgbjyA458m0,The Garden of Sinners Chapter 7: A Study in Murder - Part 2,3631,136613,1860,744,52872,195720
37055,Youjo Senki Movie,movie,8.24,121894,finished_airing,light_novel,232686,922,r,2019,['Action'],"['Isekai', 'Military', 'Reincarnation']",[],https://cdn.myanimelist.net/images/anime/1249/117182l.jpg,https://www.youtube.com/watch?v=VqVwV5VzJgE,Saga of Tanya the Evil: The Movie,5570,166296,1834,844,69222,243766
12115,Berserk: Ougon Jidai-hen III - Kourin,movie,8.2,125685,finished_airing,manga,197845,1417,r+,2013,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Horror', 'Supernatural']","['Gore', 'Military', 'Mythology']",['Seinen'],https://cdn.myanimelist.net/images/anime/12/41305l.jpg,https://www.youtube.com/watch?v=36IMbYmdSWM,Berserk: The Golden Age Arc III - The Advent,3419,170796,989,795,29030,205029
31658,Kuroko no Basket Movie 4: Last Game,movie,8.08,152438,finished_airing,manga,255594,920,pg_13,2017,['Sports'],"['School', 'Team Sports']",['Shounen'],https://cdn.myanimelist.net/images/anime/2/83106l.jpg,https://www.youtube.com/watch?v=0PFFkFhdnks,Kuroko's Basketball the Movie: Last Game,4494,220441,1065,627,42292,268919
40911,Yuukoku no Moriarty,tv,8.14,135746,finished_airing,manga,330212,5255,r,2020,"['Mystery', 'Suspense']","['Historical', 'Psychological']",['Shounen'],https://cdn.myanimelist.net/images/anime/1464/108330l.jpg,https://www.youtube.com/watch?v=YA_zLUnLaQM,Moriarty the Patriot,30824,174520,8984,7644,130666,352638
4565,Tengen Toppa Gurren Lagann Movie 2: Lagann-hen,movie,8.57,92004,finished_airing,original,196181,889,r+,2009,"['Action', 'Sci-Fi']","['Mecha', 'Space', 'Super Power']",[],https://cdn.myanimelist.net/images/anime/12/19698l.jpg,,Gurren Lagann The Movie: The Lights in the Sky are Stars,4507,133502,1790,1183,59766,200748
5040,One Outs,tv,8.34,106541,finished_airing,manga,216618,3732,pg_13,2008,['Sports'],"['Adult Cast', 'Psychological', 'Team Sports']",['Seinen'],https://cdn.myanimelist.net/images/anime/7/21065l.jpg,https://www.youtube.com/watch?v=frCs_tLwelw,One Outs,10987,128699,7618,5919,68797,222020
4155,One Piece Film: Strong World,movie,8.11,137520,finished_airing,manga,218227,415,pg_13,2009,"['Action', 'Adventure', 'Fantasy']",[],['Shounen'],https://cdn.myanimelist.net/images/anime/1192/116784l.jpg,https://www.youtube.com/watch?v=3n58UPvcD7I,One Piece Film: Strong World,3294,200586,961,694,22003,227538
28735,Shouwa Genroku Rakugo Shinjuu,tv,8.58,87641,finished_airing,manga,267766,5507,pg_13,2016,['Drama'],"['Historical', 'Love Polygon', 'Performing Arts']",['Josei'],https://cdn.myanimelist.net/images/anime/1354/124768l.jpg,https://www.youtube.com/watch?v=79-t5S8-3Xg,Showa Genroku Rakugo Shinju,18668,99007,11842,8121,136055,273693
1559,Shijou Saikyou no Deshi Kenichi,tv,8.07,148231,finished_airing,manga,279685,3364,pg_13,2006,"['Action', 'Comedy']","['Martial Arts', 'School']",['Shounen'],https://cdn.myanimelist.net/images/anime/9/75515l.jpg,https://www.youtube.com/watch?v=IZeFGHH7xWE,KenIchi: The Mightiest Disciple,15354,190911,9187,7963,61265,284680
36999,Zoku Owarimonogatari,movie,8.46,92715,finished_airing,light_novel,200150,888,r,2018,"['Comedy', 'Mystery', 'Supernatural']",['Vampire'],[],https://cdn.myanimelist.net/images/anime/1022/96168l.jpg,https://www.youtube.com/watch?v=1MXkeC3IKDk,,6384,119792,2398,813,76925,206312
35843,Gintama.: Porori-hen,tv,8.53,89110,finished_airing,manga,176262,845,pg_13,2017,"['Action', 'Comedy', 'Sci-Fi']","['Gag Humor', 'Historical', 'Parody', 'Samurai']",['Shounen'],https://cdn.myanimelist.net/images/anime/11/88325l.jpg,https://www.youtube.com/watch?v=sznFcl1O3GI,Gintama.: Slip Arc,9127,115772,2811,1605,53364,182679
37491,Gintama.: Shirogane no Tamashii-hen - Kouhan-sen,tv,8.88,81032,finished_airing,manga,167107,973,pg_13,2018,"['Action', 'Comedy', 'Sci-Fi']","['Gag Humor', 'Historical', 'Parody', 'Samurai']",['Shounen'],https://cdn.myanimelist.net/images/anime/1776/96566l.jpg,https://www.youtube.com/watch?v=E2rzD37MCSg,Gintama.: Silver Soul Arc - Second Half War,7659,106582,2427,1531,56804,175003
31988,Hibike! Euphonium 2,tv,8.3,105539,finished_airing,novel,204177,3168,pg_13,2016,['Drama'],"['Music', 'Performing Arts', 'School']",[],https://cdn.myanimelist.net/images/anime/10/81155l.jpg,https://www.youtube.com/watch?v=d2Di5swwzxg,Sound! Euphonium 2,10214,131651,5773,3451,58188,209277
28675,Kyoukai no Kanata Movie 2: I'll Be Here - Mirai-hen,movie,8.16,123144,finished_airing,light_novel,236970,1005,pg_13,2015,"['Fantasy', 'Slice of Life', 'Supernatural']",[],[],https://cdn.myanimelist.net/images/anime/9/72614l.jpg,https://www.youtube.com/watch?v=U7F0Z88GMZU,Beyond the Boundary: I'll Be Here - Future,5574,170731,2172,928,63162,242567
50631,"Komi-san wa, Comyushou desu. 2nd Season",tv,8.16,121206,finished_airing,manga,317802,3079,pg_13,2022,['Comedy'],"['Romantic Subtext', 'School']",['Shounen'],https://cdn.myanimelist.net/images/anime/1108/121157l.jpg,https://www.youtube.com/watch?v=NcoQssquPhE,Komi Can't Communicate Season 2,56043,190323,8246,5880,107291,367783
21557,Omoide no Marnie,movie,8.06,140302,finished_airing,novel,257283,2266,g,2014,"['Drama', 'Mystery']",['Psychological'],[],https://cdn.myanimelist.net/images/anime/7/64293l.jpg,https://www.youtube.com/watch?v=jjmrxqcQdYg,When Marnie Was There,4594,187771,1841,825,71843,266874
4722,Skip Beat!,tv,8.09,132688,finished_airing,manga,250180,4950,pg_13,2008,"['Comedy', 'Drama', 'Romance']","['Love Polygon', 'Showbiz']",['Shoujo'],https://cdn.myanimelist.net/images/anime/11/84022l.jpg,,Skip Beat!,9127,174253,6334,7402,57340,254456
11979,Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,movie,8.37,93502,finished_airing,original,186888,1004,pg_13,2012,"['Drama', 'Suspense']","['Mahou Shoujo', 'Psychological']",[],https://cdn.myanimelist.net/images/anime/6/42265l.jpg,https://www.youtube.com/watch?v=wfsX27B5Gxk,Puella Magi Madoka Magica the Movie Part 2: Eternal,2834,136190,1421,1067,49030,190542
7472,Gintama Movie 1: Shinyaku Benizakura-hen,movie,8.52,85648,finished_airing,manga,147462,567,r,2010,"['Action', 'Comedy', 'Sci-Fi']","['Historical', 'Parody', 'Samurai']",['Shounen'],https://cdn.myanimelist.net/images/anime/4/28803l.jpg,https://www.youtube.com/watch?v=ZHAZCsDXecE,Gintama: The Movie,2480,115648,1080,826,31658,151692
35608,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,movie,8.12,124609,finished_airing,light_novel,233924,1453,pg_13,2018,"['Comedy', 'Drama', 'Romance', 'Slice of Life']",['School'],[],https://cdn.myanimelist.net/images/anime/2/89974l.jpg,https://www.youtube.com/watch?v=HEe7QMGGrMw,"Love, Chunibyo & Other Delusions!: Take On Me",5244,166870,2025,1115,67196,242450
39792,Eizouken ni wa Te wo Dasu na!,tv,8.14,122073,finished_airing,manga,295758,3520,pg_13,2020,"['Adventure', 'Comedy']","['Otaku Culture', 'School']",['Seinen'],https://cdn.myanimelist.net/images/anime/1680/110451l.jpg,https://www.youtube.com/watch?v=87d3a47rxcg,Keep Your Hands Off Eizouken!,34407,130409,18246,15674,106647,305383
39198,Kanata no Astra,tv,8.1,129346,finished_airing,manga,264915,2838,pg_13,2019,"['Adventure', 'Mystery', 'Sci-Fi']","['Space', 'Survival']",['Shounen'],https://cdn.myanimelist.net/images/anime/1784/106428l.jpg,https://www.youtube.com/watch?v=wD9o_8UjOvg,Astra Lost in Space,16231,156763,6214,8317,86211,273736
38249,Saiki Kusuo no Ψ-nan: Kanketsu-hen,special,8.21,111920,finished_airing,manga,185810,343,pg_13,2018,"['Comedy', 'Supernatural']","['Gag Humor', 'School']",['Shounen'],https://cdn.myanimelist.net/images/anime/1159/95661l.jpg,,The Disastrous Life of Saiki K. Final Arc,3891,162844,913,619,25965,194232
35838,Shoujo Shuumatsu Ryokou,tv,8.2,111495,finished_airing,web_manga,294452,5740,pg_13,2017,"['Adventure', 'Mystery', 'Sci-Fi', 'Slice of Life']",['Iyashikei'],[],https://cdn.myanimelist.net/images/anime/12/88321l.jpg,https://www.youtube.com/watch?v=Zb_AKZfO7BE,Girls' Last Tour,24792,128035,13433,10485,129312,306057
44074,Shiguang Dailiren,ona,8.79,73882,finished_airing,original,222133,7288,pg_13,2021,"['Drama', 'Supernatural']",['Time Travel'],[],https://cdn.myanimelist.net/images/anime/1135/114867l.jpg,https://www.youtube.com/watch?v=9NngogacysA,Link Click,26630,94834,7002,3671,119891,252028
16918,Gin no Saji,tv,8.09,122680,finished_airing,manga,269457,2683,pg_13,2013,"['Comedy', 'Slice of Life']",['School'],['Shounen'],https://cdn.myanimelist.net/images/anime/6/49237l.jpg,https://www.youtube.com/watch?v=b-yCzcYqH5E,Silver Spoon,12550,151233,8850,8034,95158,275825
16664,Kaguya-hime no Monogatari,movie,8.21,102398,finished_airing,other,197548,2157,g,2013,['Fantasy'],['Historical'],[],https://cdn.myanimelist.net/images/anime/1935/93606l.jpg,https://www.youtube.com/watch?v=W71mtorCZDw,The Tale of the Princess Kaguya,3390,136018,1673,840,63310,205231
186,Initial D Second Stage,tv,8.14,113067,finished_airing,manga,181590,863,pg_13,1999,"['Action', 'Drama']",['Racing'],['Seinen'],https://cdn.myanimelist.net/images/anime/8/12750l.jpg,,Initial D Second Stage,4714,158981,1811,1085,23146,189737
820,Ginga Eiyuu Densetsu,ova,9.03,70900,finished_airing,novel,283535,14777,r,1988,"['Drama', 'Sci-Fi']","['Adult Cast', 'Military', 'Space']",[],https://cdn.myanimelist.net/images/anime/13/13225l.jpg,https://www.youtube.com/watch?v=G7grjXe2Eyo,Legend of the Galactic Heroes,31257,65929,18249,7715,169886,293036
10271,Gyakkyou Burai Kaiji: Hakairoku-hen,tv,8.25,95811,finished_airing,manga,174378,2473,r,2011,['Suspense'],"['Adult Cast', 'High Stakes Game', 'Psychological', 'Strategy Game']",['Seinen'],https://cdn.myanimelist.net/images/anime/10/30599l.jpg,,Kaiji: Against All Rules,6955,118242,4184,2541,47443,179365
40542,Saiki Kusuo no Ψ-nan: Ψ-shidou-hen,ona,8.11,117021,finished_airing,manga,188670,404,pg_13,2019,"['Comedy', 'Supernatural']","['Gag Humor', 'School']",['Shounen'],https://cdn.myanimelist.net/images/anime/1993/119022l.jpg,https://www.youtube.com/watch?v=sbw7QB6nrTc,The Disastrous Life of Saiki K.: Reawakened,5449,162280,1764,1100,26558,197151
2581,Mobile Suit Gundam 00,tv,8.12,114400,finished_airing,original,205121,4288,r,2007,"['Action', 'Drama', 'Sci-Fi']","['Mecha', 'Military', 'Space']",[],https://cdn.myanimelist.net/images/anime/3/13200l.jpg,https://www.youtube.com/watch?v=yTGzkTQjGak,Mobile Suit Gundam 00,9610,144461,6543,5038,43286,208938
32902,Mahoutsukai no Yome: Hoshi Matsu Hito,ova,8.12,113200,finished_airing,manga,255788,672,pg_13,2016,"['Fantasy', 'Slice of Life']",[],['Shounen'],https://cdn.myanimelist.net/images/anime/4/80587l.jpg,https://www.youtube.com/watch?v=hGnMRRAvd8s,The Ancient Magus' Bride: Those Awaiting a Star,20837,151937,7092,4137,77569,261572
2246,Mononoke,tv,8.43,80258,finished_airing,original,282211,7045,r,2007,"['Fantasy', 'Horror', 'Mystery', 'Supernatural']","['Adult Cast', 'Historical', 'Mythology', 'Psychological']",['Seinen'],https://cdn.myanimelist.net/images/anime/3/20713l.jpg,,Mononoke,18974,92962,12383,6269,162710,293298
486,Kino no Tabi: The Beautiful World,tv,8.29,87774,finished_airing,light_novel,277909,6247,r,2003,"['Action', 'Adventure', 'Slice of Life']","['Iyashikei', 'Psychological']",[],https://cdn.myanimelist.net/images/anime/1763/95397l.jpg,,Kino's Journey,15723,103938,10385,6194,150761,287001
11977,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,movie,8.22,94022,finished_airing,original,184199,884,pg_13,2012,"['Drama', 'Suspense']","['Mahou Shoujo', 'Psychological']",[],https://cdn.myanimelist.net/images/anime/6/42331l.jpg,https://www.youtube.com/watch?v=wfsX27B5Gxk,Puella Magi Madoka Magica the Movie Part 1: Beginnings,2778,135950,1516,1077,46390,187711
38474,Yuru Camp△ Season 2,tv,8.53,73478,finished_airing,manga,183753,2604,pg_13,2021,['Slice of Life'],"['CGDCT', 'Iyashikei']",[],https://cdn.myanimelist.net/images/anime/1255/110636l.jpg,https://www.youtube.com/watch?v=ciGB8qOyXrM,Laid-Back Camp Season 2,20877,87164,5435,1898,77678,193052
40421,Given Movie,movie,8.15,101374,finished_airing,manga,192406,1412,pg_13,2020,"['Boys Love', 'Drama', 'Romance', 'Slice of Life']",['Music'],[],https://cdn.myanimelist.net/images/anime/1648/111422l.jpg,https://www.youtube.com/watch?v=hDd2sAMXVco,,3206,145194,951,711,53967,204029
38889,Kono Oto Tomare! Part 2,tv,8.43,75909,finished_airing,manga,141743,1490,pg_13,2019,"['Drama', 'Romance']","['Music', 'Performing Arts', 'School']",['Shounen'],https://cdn.myanimelist.net/images/anime/1422/111621l.jpg,https://www.youtube.com/watch?v=VdjmAF5dYjU,Kono Oto Tomare!: Sounds of Life Season 2,6987,101553,2557,1649,37363,150109
37989,Golden Kamuy 2nd Season,tv,8.23,89889,finished_airing,manga,164388,831,r,2018,"['Action', 'Adventure']",['Historical'],['Seinen'],https://cdn.myanimelist.net/images/anime/1180/95018l.jpg,https://www.youtube.com/watch?v=2PDY8LgeS-o,Golden Kamuy: Season 2,9968,119614,4282,2159,39625,175648
3901,Baccano! Specials,special,8.11,107007,finished_airing,light_novel,169555,293,r,2008,"['Action', 'Comedy', 'Mystery', 'Supernatural']","['Historical', 'Organized Crime']",[],https://cdn.myanimelist.net/images/anime/7/9129l.jpg,,,2254,139184,1688,997,27877,172000
38234,One Piece Movie 14: Stampede,movie,8.24,87824,finished_airing,manga,140969,588,pg_13,2019,"['Action', 'Adventure', 'Fantasy']",[],['Shounen'],https://cdn.myanimelist.net/images/anime/1221/100550l.jpg,https://www.youtube.com/watch?v=_VI_72j_ErI,,2708,126117,676,400,23889,153790
18689,Diamond no Ace,tv,8.11,105291,finished_airing,manga,221882,4240,pg_13,2013,['Sports'],"['School', 'Team Sports']",['Shounen'],https://cdn.myanimelist.net/images/anime/5/54235l.jpg,https://www.youtube.com/watch?v=9RUV98RNnNg,Ace of Diamond,24614,121018,15550,10797,55737,227716
3702,Detroit Metal City,ova,8.12,103046,finished_airing,manga,197300,3138,r,2008,['Comedy'],"['Gag Humor', 'Music']",['Seinen'],https://cdn.myanimelist.net/images/anime/3/9853l.jpg,https://www.youtube.com/watch?v=4I76lDIPotQ,Detroit Metal City: The Animated Series,6799,125112,4767,5311,58675,200664
8129,Kuragehime,tv,8.12,102448,finished_airing,manga,215511,4211,pg_13,2010,"['Comedy', 'Slice of Life']","['Crossdressing', 'Visual Arts']",['Josei'],https://cdn.myanimelist.net/images/anime/3/24865l.jpg,https://www.youtube.com/watch?v=sipUVHlDbgI,Princess Jellyfish,7870,132372,5241,3621,71482,220586
19363,Gin no Saji 2nd Season,tv,8.28,84195,finished_airing,manga,135837,630,pg_13,2014,"['Comedy', 'Slice of Life']",['School'],['Shounen'],https://cdn.myanimelist.net/images/anime/8/57995l.jpg,https://www.youtube.com/watch?v=BxnVsmI6JeQ,Silver Spoon 2nd Season,3982,106878,2509,1276,23520,138165
23623,Non Non Biyori Repeat,tv,8.19,92182,finished_airing,manga,183819,1277,pg_13,2015,['Slice of Life'],"['CGDCT', 'Iyashikei', 'School']",['Seinen'],https://cdn.myanimelist.net/images/anime/9/75105l.jpg,https://www.youtube.com/watch?v=eAy3Syy0DSA,Non Non Biyori Repeat,9980,116441,5459,2740,52966,187586
41402,Mairimashita! Iruma-kun 2nd Season,tv,8.08,108874,finished_airing,manga,230763,2109,pg_13,2021,"['Comedy', 'Fantasy', 'Supernatural']","['Isekai', 'Mythology', 'School']",['Shounen'],https://cdn.myanimelist.net/images/anime/1527/113656l.jpg,https://www.youtube.com/watch?v=NxqfMRZfVTA,Welcome to Demon School! Iruma-kun Season 2,38424,145689,6522,3944,59294,253873
23317,Kuroshitsuji: Book of Murder,ova,8.07,110922,finished_airing,manga,223098,1051,r,2015,"['Action', 'Comedy', 'Mystery', 'Supernatural']","['Historical', 'Mythology']",['Shounen'],https://cdn.myanimelist.net/images/anime/12/74392l.jpg,https://www.youtube.com/watch?v=SMK4HSpyALE,Black Butler: Book of Murder,5803,167335,2279,1830,51033,228280
40815,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,tv,8.13,97626,finished_airing,light_novel,164855,729,pg_13,2020,"['Fantasy', 'Slice of Life']","['Isekai', 'Reincarnation']",[],https://cdn.myanimelist.net/images/anime/1464/107998l.jpg,https://www.youtube.com/watch?v=bD53ze25S_E,Ascendance of a Bookworm Part 2,10818,133297,2707,2069,27378,176269
50380,Paripi Koumei,tv,8.28,81948,finished_airing,manga,187603,1920,pg_13,2022,[],"['Adult Cast', 'Music', 'Reincarnation']",[],https://cdn.myanimelist.net/images/anime/1970/122297l.jpg,https://www.youtube.com/watch?v=XQo6NiY9nJo,Ya Boy Kongming!,38242,108194,5921,5203,63685,221245
23327,Space☆Dandy 2nd Season,tv,8.26,81523,finished_airing,original,152999,1718,pg_13,2014,"['Comedy', 'Sci-Fi']","['Adult Cast', 'Space']",[],https://cdn.myanimelist.net/images/anime/3/64451l.jpg,https://www.youtube.com/watch?v=xVde2A6zqUg,Space Dandy 2nd Season,7371,103161,4628,2297,39140,156597
32983,Natsume Yuujinchou Go,tv,8.58,66951,finished_airing,manga,165572,752,pg_13,2016,"['Drama', 'Slice of Life', 'Supernatural']","['Iyashikei', 'Mythology']",['Shoujo'],https://cdn.myanimelist.net/images/anime/11/81755l.jpg,https://www.youtube.com/watch?v=kPpelFtBGhc,Natsume's Book of Friends Season 5,9842,90508,3365,1895,64320,169930
43325,Yuukoku no Moriarty Part 2,tv,8.24,82106,finished_airing,manga,191986,2507,r,2021,"['Mystery', 'Suspense']","['Historical', 'Psychological']",['Shounen'],https://cdn.myanimelist.net/images/anime/1200/111522l.jpg,https://www.youtube.com/watch?v=DeI3yNsyMKI,Moriarty the Patriot Season 2,22611,106633,5649,3064,68142,206099
30709,Kamisama Hajimemashita: Kako-hen,ova,8.38,72431,finished_airing,manga,147725,901,pg_13,2015,"['Comedy', 'Fantasy', 'Romance', 'Supernatural']",['Mythology'],['Shoujo'],https://cdn.myanimelist.net/images/anime/3/81250l.jpg,https://www.youtube.com/watch?v=SNnBH-FTTp8,,8389,107678,2514,1334,32336,152251
18,Initial D Fourth Stage,tv,8.15,88953,finished_airing,manga,155993,1155,pg_13,2004,"['Action', 'Drama']",['Racing'],['Seinen'],https://cdn.myanimelist.net/images/anime/9/10521l.jpg,,,8881,123331,4251,1855,24478,162796
31812,Kuroshitsuji Movie: Book of the Atlantic,movie,8.25,78219,finished_airing,manga,173043,1288,r,2017,"['Action', 'Comedy', 'Mystery', 'Supernatural']","['Historical', 'Mythology']",['Shounen'],https://cdn.myanimelist.net/images/anime/9/85792l.jpg,https://www.youtube.com/watch?v=GCif3HyWuM0,Black Butler: Book of the Atlantic,3860,115119,1440,823,56955,178197
9863,SKET Dance,tv,8.22,79812,finished_airing,manga,211118,3105,pg_13,2011,['Comedy'],['School'],['Shounen'],https://cdn.myanimelist.net/images/anime/9/73974l.jpg,https://www.youtube.com/watch?v=K3_GghNl9rk,SKET Dance,18829,81817,17416,16165,80106,214333
36885,Saenai Heroine no Sodatekata Fine,movie,8.45,66259,finished_airing,light_novel,154006,2199,pg_13,2019,"['Comedy', 'Ecchi', 'Romance']","['Harem', 'Otaku Culture', 'School']",[],https://cdn.myanimelist.net/images/anime/1671/111411l.jpg,https://www.youtube.com/watch?v=9LDEKv0l4j0,Saekano the Movie: Finale,5509,86650,1786,838,66277,161060
33095,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,tv,8.75,59665,finished_airing,manga,171226,2970,pg_13,2017,['Drama'],"['Adult Cast', 'Historical', 'Love Polygon', 'Performing Arts']",['Josei'],https://cdn.myanimelist.net/images/anime/1493/124765l.jpg,https://www.youtube.com/watch?v=wxFCi-ybQ5k,Descending Stories: Showa Genroku Rakugo Shinju,10591,69882,5558,3591,85644,175266
